x,y,label
65.0,411.0,0.0
65.0,408.0,0.0
65.0,399.0,0.0
65.0,391.0,0.0
65.0,380.0,0.0
66.0,365.0,0.0
69.0,351.0,0.0
75.0,331.0,0.0
83.0,309.0,0.0
94.0,285.0,0.0
105.0,262.0,0.0
118.0,237.0,0.0
131.0,211.0,0.0
144.0,189.0,0.0
158.0,167.0,0.0
175.0,144.0,0.0
181.0,135.0,0.0
196.0,117.0,0.0
209.0,106.0,0.0
221.0,92.0,0.0
234.0,81.0,0.0
245.0,73.0,0.0
257.0,64.0,0.0
268.0,59.0,0.0
276.0,54.0,0.0
285.0,48.0,0.0
294.0,45.0,0.0
303.0,41.0,0.0
311.0,38.0,0.0
319.0,35.0,0.0
322.0,34.0,0.0
327.0,32.0,0.0
333.0,31.0,0.0
337.0,30.0,0.0
339.0,29.0,0.0
341.0,29.0,0.0
342.0,29.0,0.0
343.0,29.0,0.0
343.0,29.0,0.0
343.0,29.0,0.0
344.0,29.0,0.0
344.0,29.0,0.0
344.0,29.0,0.0
344.0,29.0,0.0
345.0,29.0,0.0
345.0,29.0,0.0
345.0,29.0,0.0
346.0,29.0,0.0
347.0,29.0,0.0
347.0,29.0,0.0
348.0,29.0,0.0
348.0,29.0,0.0
348.0,29.0,0.0
361.0,350.0,0.0
361.0,350.0,0.0
361.0,350.0,0.0
362.0,350.0,0.0
362.0,350.0,0.0
362.0,350.0,0.0
363.0,350.0,0.0
363.0,350.0,0.0
363.0,350.0,0.0
363.0,351.0,0.0
363.0,351.0,0.0
364.0,351.0,0.0
364.0,351.0,0.0
364.0,351.0,0.0
364.0,351.0,0.0
365.0,351.0,0.0
365.0,351.0,0.0
365.0,351.0,0.0
365.0,351.0,0.0
